Source,Target,Gen_comp,ChrF,Cos_sim_t5
For months and i did nothing.,Grounded for a month and i did not do nothing.,For months and i did nothing.,46.371677968148,0.8665377
First of where you get bart.,So first of all where did you get on bart.,First of all where do you get bart.,62.43378595424708,0.9189981
You you be a fag.,You know you must be a fag.,You know you will be a fag.,63.69595352760987,0.8986044
And like you it glike.,And then like you know watching it like glike.,And like you said it was glike.,30.046080815098197,0.81798726
These does make senses me.,That does not make sense to me.,This does make sense to me.,61.435037118563294,0.7910424
You this mouth that sucks goldfish in.,You got this huge mouth that sucks the goldfish in.,You have this mouth that sucks the goldfish in.,72.87518098669075,0.97744274
I thought he made it.,I thought he just made it up.,I thought he made it.,56.63229165219676,0.8387562
He to the checkbooks.,He is not allowed to have the checkbook.,He went to the checkbook.,43.74999152654917,0.781868
Years he sold hundred thousand dollars and he.,Every year he sold a hundred thousand dollars and he retired.,Years later he sold a hundred thousand dollars and he was.,71.14941259888934,0.9217957
He like this fine.,He is like that is fine.,He likes this fine.,43.51649890887896,0.8979809
But then i those the summers bead i.,But then i thought these are the only summer beads i have.,But then i would like to see those summers bead i.,32.82780778611921,0.79870325
And he one way.,And he looked one way.,And he is going one way.,43.624423548827956,0.85098565
She she is cutting class too.,She is she is cutting class too much.,She is cutting class too.,67.8317266933247,0.9410968
I have found these.,I have found that out.,I have found this.,64.23559378587024,0.9007707
I can what it is.,I cannot wait to see what it is.,I can see what it is.,53.05937595330833,0.7606859
Cathleen has wear a heart monitor mom.,Cathleen has to wear a heart monitor because of that mom.,Cathleen has to wear a heart monitor mom.,69.4197485903759,0.96690553
You burn it.,You will burn it.,You burn it.,48.55406713649617,0.9100263
I i saw him once chicago i went chicago.,I mean when i saw him once in chicago i went to chicago.,I i saw him once in chicago i went to chicago.,81.81374715732252,0.98711437
And that what she dreaming.,And that is what she was dreaming about.,And that is what she is dreaming of.,67.93480013954122,0.9531116
I will the whole thing.,Then i will cook the whole thing.,I will not do the whole thing.,56.31672052986647,0.7667899
That i that they would.,That i would think that they would have a.,That i thought they would.,38.04864187684668,0.87841403
It makes the loss bad.,It makes the loss not so bad.,It makes the loss bad.,66.61698681261609,0.85195863
If you points if you points.,If you take all the points if you take all the points.,If you get points if you get points.,42.24157719794866,0.89921224
She used go and just.,She used to like go and just.,She used to go and just.,70.08809144251329,0.97081953
Because she was looking window.,Because she was looking out the window.,Because she was looking out the window.,100.0,1.0000002
Oh i you.,Oh did i tell you.,Oh i love you.,21.098500252566904,0.8053632
Before i one that i her.,Before i found the one that i thought would suit her.,Before i got one that i would have to go to her.,38.57598310703193,0.82273924
They feed off all,They feed off of all these.,They feed off all of the feed.,57.71025164044312,0.85639435
They value of their home onehundred and ten thousand dollars.,They estimate the value of their home to be onehundred and ten thousand dollars.,They have a value of their home onehundred and ten thousand dollars.,73.42098613501832,0.9795159
I colors printer.,I would need a color printer.,I have a color printer.,57.24306447039513,0.8931068
You give them.,You have to give them back.,You give them.,36.80671619238571,0.8645195
That why i rock over.,That is why i took out all these rocks over here.,That is why i rocked over.,33.23323676132942,0.79152197
You that is a longs like.,You know that is a long like about.,You know that is a long like.,80.11217216204787,0.95906776
You do these sometime.,Will you do that again sometime.,You do not have to do this sometime.,40.95471627841069,0.75315833
Trickling her neck.,Trickling down her neck.,Trickling her neck.,66.55130631400885,0.9198811
Oh i i did.,Oh i did take i did.,Oh i thought i did.,26.563991563991564,0.88092446
Got to have leader.,Got to have a leader.,Got to have a leader.,100.0,0.9999999
Uh was accounts of.,That uh was not taken account of.,Uh was the account of.,41.547747407551235,0.7229352
And i do men like auburns hair.,And i do not like men with like auburn hair.,And i do not know men like auburns hair.,54.94408248987514,0.86277956
Its original gentu penguins from.,Where did our original gentu penguins come from.,Its the original gentu penguins from.,58.198424647107025,0.88027817
Yes these i,Yes that is how i hav.,Yes this is i think.,23.28299719563271,0.79631805
We are cookie monster.,We are talking cookie monster.,We are a cookie monster.,62.64425322107269,0.89144003
I glanced this.,I just glanced at that.,I just glanced at this.,82.4968978819598,0.9507577
Well they tried.,Well they tried to.,Well they tried.,80.87957017401561,0.9617218
You if you.,You go if you want.,You know if you.,30.789638408900622,0.7959869
What did you chri.,What did you get for chri.,What did you do chri.,55.96893907264696,0.82762945
And it is really girls doing it.,And it is really different to see a girl doing it.,And it is really good for girls doing it.,50.56700982153244,0.76757264
Put windows back put new windows.,Put the windows back put the new windows in.,Put the windows back in put the new windows.,85.14323654681814,0.9920931
Voy molers las.,Voy a moler la.,Voy molers las.,37.63634685080942,0.95337284
And you can in one microphone.,And so you can plug in one microphone.,And you can put in one microphone.,67.91927937291538,0.9686738
Jews down on them.,The jews look down on them too.,The Jews are going down on them.,42.139554638459394,0.816145
Cómo suavizar esto.,Cómo voy a suavizar esto.,Cómo suavizar esto.,67.64811357630319,0.944283
And she a new attache cases.,And then she broughbought a brand new attache case.,And she got a new attache case.,41.46375984395183,0.9244313
That is what.,That is what is generating.,That is what.,41.76718149693447,0.80551255
I not miss home.,See i do not really miss home.,I do not miss home.,44.52457250150366,0.9544402
They painted wrong color.,They painted the inside the wrong color.,They painted the wrong color.,73.86487698622301,0.9426273
Quit talking my chest you.,Quit talking about my chest thank you.,Quit talking about my chest you know.,74.64946603351198,0.98227346
Because that was day he he going fire.,Because that was the day he said he was going to fire.,Because that was the day he was going to be going out in the fire.,74.47220707804787,0.92312783
We real this place gas.,We were real happy to get this place with natural gas.,We are realizing this place is gas.,32.657210338755235,0.7626622
And the legally you have eighteen.,And the legally you have to have eighteen.,And the legally you have eighteen.,84.0416192041624,0.9543546
Thing is technology that it.,The thing is any technology that comes up it gets used.,The thing is the technology that makes it.,51.320430472488056,0.8587122
Box yeah because i to throw away box.,The boxes yeah because i do not like to throw away boxes.,Box yeah because i want to throw away the box.,51.010588142407165,0.8102045
Opened them and i stuff egg.,Opened them up and i did not stuff the eggs.,Opened them and i had to stuff the egg.,57.011478674787085,0.8130814
How mothers feed chick.,How does a mother feed a penguin chick.,How mothers feed the chick.,34.81062638656258,0.9056624
I i bit denial.,I think i was in a bit of denial.,I am a bit in denial.,32.35486360560053,0.9211923
