Source,Target,Gen_comp,ChrF,Cos_sim_t5,BLEU,RougeL
We need verb.,We need a verb.,We need a verb.,100.0,1.0,1.0,0.999999995
Scare you little bit.,Just wanted to scare you a little bit.,Scare you little bit.,45.6703131772,0.9280270934,0.0,0.49999999555555563
And of the five dollars hour i ended getting fifteen.,And instead of getting the five dollars an hour i ended up getting fifteen.,And of the five dollars hour i ended getting fifteen.,59.3033695281,0.9703015089,0.0,0.8695652124763706
Heats you have rooms is one register.,The only heat you have in this room is that one register over there.,Heats you have rooms is one register.,35.1395108781,0.8991855979000001,0.0,0.47619047174603185
Is that they.,Is that they are n.,Is that they are.,86.202077095,0.9478319287,0.5789300674674098,0.8888888839506174
So and she come.,So and she likes to come home.,So and she came.,33.4531115686,0.8021053076,0.0,0.5454545408264463
They would just.,They would just eat.,They would just.,77.2696275485,0.8635560274,0.0,0.8571428522448981
See hopefully you doublepane glass your remodel.,See hopefully you will go with doublepane glass on your remodel.,See hopefully you doublepane glass your remodel.,69.9871857167,0.9759598970000001,0.0,0.7777777730246914
Which also what you.,Which is also what you are saying.,Which also also what you are.,57.8287617245,0.8504070044,0.39442436483275556,0.8333333284722222
Do you with me.,Do you agree with me.,Do you have to be with me.,52.9539527394,0.8331406116000001,0.0,0.6666666618055556
May go to battle creek on afternoons.,May say maybe go to battle creek on a afternoon.,May go to battle creek on afternoons.,65.87854522,0.9617807865,0.3864911638244346,0.7058823480968859
I have figure.,I have to draw a stupid figure.,I have a figure.,34.3747790268,0.8120212555,0.0,0.7272727226446282
Well the things that.,Well well the thing is that.,Well the things that.,63.7295706192,0.9056471586,0.0,0.5999999952
You what i he,You know what i mean he just.,You know what i he he is.,52.3721008731,0.8272789121,0.38260294162784475,0.7692307642603551
These well i th.,Except those well i do not know th.,These are well i th.,21.3335626866,0.7669365406,0.0,0.4615384568047337
Agony and anguishes of god.,This agony and anguish of looking for this god.,Agony and anguishes of god.,41.0362543451,0.8523482084,0.0,0.4285714239795918
It is too distracting.,Maybe it is too distracting here.,It is too distracting.,61.6242955145,0.9327502251,0.0,0.5999999952
Till she you and everything.,Wait till she calls you and everything.,Till she is you and everything.,65.355202288,0.8249652982,0.37684991644924193,0.6153846104142012
And it we can house them.,And it is growing we can hardly house them.,And it is we can house them.,50.5171817766,0.8026470542,0.0,0.8749999950781251
Like you someone you.,Look like you can intimidate someone you know.,Like you are someone you are.,37.2483501976,0.7592262030000001,0.0,0.36363635900826446
They to test him remedial class.,They wanted to test him for a remedial class.,They test him to test his remedial class.,58.8215398098,0.9540903568,0.0,0.6249999950781252
Give her hugs me.,Give her a hug for me.,Give her hugs to me.,43.8827295042,0.9088661671,0.0,0.5454545404958678
I ice creams.,I did ice cream.,I ice creams.,55.7426262457,0.9107197523,0.0,0.5714285665306124
Do throw him mats bill.,Do not throw him off the mat now bill.,Do throw him a mats bill.,36.7008806747,0.8348215818,0.0,0.5333333285333334
If you are something.,If you are bored do something.,If you are something.,60.7029720664,0.7867910862,0.0,0.7999999952000001
Your feet there.,Get your feet off of there.,Your feet are there.,43.5186624087,0.8524605632000001,0.0,0.39999999520000007
I definitely get it though.,I definitely want to get back to it though.,I definitely get it though.,52.4866306223,0.7804310322,0.0,0.7692307644970415
And we go living room and.,And we should go in the living room and.,And we go to the living room and.,61.7423506463,0.9512157440000001,0.474954953300978,0.823529406782007
If you guys were going it.,If you guys were not going to use it.,If you guys were going to go.,59.8441377993,0.8462488055,0.33277145517762347,0.7499999950781251
You him the car that you owned and.,You told him about all the cars that you had owned and sold.,You know he owned the car that you owned and.,35.3275238808,0.8563258648000001,0.0,0.5454545406198348
And we lost lot customer of these.,And we lost a lot of customers because of that.,And we lost a lot of customer of these.,66.9932235648,0.9405606985,0.502658727004553,0.7058823479584776
Well i you.,Well i told you.,Well i am not you.,37.6062550311,0.7369035482,0.0,0.6666666617283951
Them to me.,Teach them to me.,Them to me.,52.4239817807,0.7985178828,0.0,0.5714285665306124
Well some people,Well some people just perspire.,Well some people are not good enough.,49.4238908662,0.7611750364000001,0.0,0.499999995138889
She did to her mom.,She did not talk to her mom.,She did to her mom.,53.9540047247,0.8250033855000001,0.4329820146406897,0.8333333284722222
For months and i did nothing.,Grounded for a month and i did not do nothing.,For months and i did nothing.,46.3716779681,0.8665376902,0.0,0.49999999531250006
First of where you get bart.,So first of all where did you get on bart.,First of where you get to get bart.,40.5255783335,0.8859530687,0.0,0.5882352892733564
You you be a fag.,You know you must be a fag.,You are a fag.,25.8364928252,0.8891307116,0.0,0.5454545408264463
And like you it glike.,And then like you know watching it like glike.,And like you glike it.,26.680718599,0.841704607,0.0,0.6153846106508877
These does make senses me.,That does not make sense to me.,These does make senses me.,42.6809071902,0.7749416232,0.0,0.499999995138889
You this mouth that sucks goldfish in.,You got this huge mouth that sucks the goldfish in.,You suck this mouth that sucks goldfish in.,59.0163156302,0.9535696507,0.0,0.7777777728395062
I thought he made it.,I thought he just made it up.,I thought he made it.,56.6322916522,0.8387562037,0.0,0.8333333284722222
He to the checkbooks.,He is not allowed to have the checkbook.,He went to the checkbooks.,40.9787542503,0.7719297409,0.0,0.4615384568047337
Years he sold hundred thousand dollars and he.,Every year he sold a hundred thousand dollars and he retired.,Years he sold hundred thousand dollars and he.,62.9767463802,0.9380983114,0.38031419580869896,0.7058823480968859
He like this fine.,He is like that is fine.,He likes this fine.,43.5164989089,0.8979809284,0.0,0.4444444395061729
But then i those the summers bead i.,But then i thought these are the only summer beads i have.,But then i then i threw those summers bead i.,38.1789213222,0.8164291382000001,0.0,0.3333333285802469
And he one way.,And he looked one way.,And he is one way.,45.5198621112,0.8509985209,0.0,0.7999999950000002
She she is cutting class too.,She is she is cutting class too much.,She is cutting the class too.,58.0645581007,0.9176007509,0.0,0.7692307642603551
I have found these.,I have found that out.,I have found these.,63.3782919364,0.8079064488000001,0.0,0.6666666617283951
I can what it is.,I cannot wait to see what it is.,I can tell what it is.,39.522878947,0.7320097089000001,0.32668286409255026,0.5714285665306124
Cathleen has wear a heart monitor mom.,Cathleen has to wear a heart monitor because of that mom.,Cathleen has wear a heart monitor mom.,59.0569014327,0.9424413443,0.2833335058083107,0.7777777730246914
You burn it.,You will burn it.,You burn it.,48.5540671365,0.9100263119,0.0,0.8571428522448981
I i saw him once chicago i went chicago.,I mean when i saw him once in chicago i went to chicago.,I saw him once chicago i went to chicago.,68.8542404579,0.9708997011,0.45286827498680715,0.8421052582825486
And that what she dreaming.,And that is what she was dreaming about.,And that is what she was dreaming.,83.5160113624,0.99015975,0.767279645960659,0.9333333283555556
I will the whole thing.,Then i will cook the whole thing.,I will do the whole thing.,56.4630673708,0.8841308951,0.37684991644924193,0.6153846104142012
That i that they would.,That i would think that they would have a.,That i would not know that they would.,59.8134258998,0.8098402619,0.0,0.6666666616888889
It makes the loss bad.,It makes the loss not so bad.,It makes the loss bad.,66.6169868126,0.8519586325,0.4329820146406897,0.8333333284722222
If you points if you points.,If you take all the points if you take all the points.,If you points if you points.,41.9061690458,0.7842272520000001,0.0,0.7272727226446282
She used go and just.,She used to like go and just.,She used to go and just.,70.0880914425,0.9708195329,0.5154486831107657,0.9230769181065088
Because she was looking window.,Because she was looking out the window.,Because she was looking at the window.,85.4438478976,0.9727680087,0.5,0.8571428521428571
Oh i you.,Oh did i tell you.,Oh i am you.,19.232670018,0.7732288241,0.0,0.6666666617283951
Before i one that i her.,Before i found the one that i thought would suit her.,Before i knew that i had one that i had to give her.,35.0776390456,0.8340896368,0.0,0.5263157844875347
They feed off all,They feed off of all these.,They feed off all of the.,60.1084651121,0.9458397627,0.0,0.6666666616666668
They value of their home onehundred and ten thousand dollars.,They estimate the value of their home to be onehundred and ten thousand dollars.,They value of their home onehundred and ten thousand dollars.,73.8319226824,0.9786096811,0.49953614375977784,0.8333333284722222
I colors printer.,I would need a color printer.,I color the printer.,40.1108801101,0.8137979507,0.0,0.5999999952
You give them.,You have to give them back.,You give them.,36.8067161924,0.8645194769000001,0.0,0.6666666622222223
That why i rock over.,That is why i took out all these rocks over here.,That is why i rocked over.,33.2332367613,0.7915219665000001,0.222738586582457,0.5882352895501731
You that is a longs like.,You know that is a long like about.,You that is a longs like.,47.6700112692,0.8709768057,0.0,0.7142857093877552
You do these sometime.,Will you do that again sometime.,You do these some time.,42.7956329413,0.8093245625000001,0.0,0.18181817685950424
Trickling her neck.,Trickling down her neck.,Trickling her neck.,66.551306314,0.9198811054,0.0,0.8571428522448981
Oh i i did.,Oh i did take i did.,Oh i did not know.,30.4070282691,0.7430870533,0.0,0.6666666617283951
Got to have leader.,Got to have a leader.,Got to have a leader.,100.0,0.9999998808,1.0,0.999999995
Uh was accounts of.,That uh was not taken account of.,Uh was accounts of.,30.8774693115,0.7397739291000001,0.0,0.36363635900826446
And i do men like auburns hair.,And i do not like men with like auburn hair.,And i do not like men like auburns hair.,73.016065105,0.9690274,0.541822042580596,0.823529406782007
Its original gentu penguins from.,Where did our original gentu penguins come from.,Its original gentu penguins from.,57.8559729059,0.8847538233000001,0.0,0.6153846106508877
